"Plot Title: Tank 3"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444036, SEN S/N: 20444036)","Coupler Detached (LGR S/N: 20444036)","Coupler Attached (LGR S/N: 20444036)","Host Connected (LGR S/N: 20444036)","End Of File (LGR S/N: 20444036)"
1,05/10/19 10:30:00 AM,26.402,Logged,,,
2,05/10/19 10:45:00 AM,26.451
3,05/10/19 11:00:00 AM,26.524
4,05/10/19 11:15:00 AM,26.573
5,05/10/19 11:30:00 AM,26.549
6,05/10/19 11:45:00 AM,26.524
7,05/10/19 12:00:00 PM,26.598
8,05/10/19 12:15:00 PM,26.622
9,05/10/19 12:30:00 PM,26.622
10,05/10/19 12:45:00 PM,26.646
11,05/10/19 01:00:00 PM,26.695
12,05/10/19 01:15:00 PM,26.695
13,05/10/19 01:30:00 PM,26.744
14,05/10/19 01:45:00 PM,26.818
15,05/10/19 02:00:00 PM,26.891
16,05/10/19 02:15:00 PM,26.867
17,05/10/19 02:30:00 PM,26.842
18,05/10/19 02:45:00 PM,26.842
19,05/10/19 03:00:00 PM,26.867
20,05/10/19 03:15:00 PM,26.867
21,05/10/19 03:30:00 PM,26.916
22,05/10/19 03:45:00 PM,26.940
23,05/10/19 04:00:00 PM,26.965
24,05/10/19 04:15:00 PM,26.916
25,05/10/19 04:30:00 PM,26.940
26,05/10/19 04:45:00 PM,26.989
27,05/10/19 05:00:00 PM,27.014
28,05/10/19 05:15:00 PM,26.989
29,05/10/19 05:30:00 PM,27.014
30,05/10/19 05:45:00 PM,27.038
31,05/10/19 06:00:00 PM,27.063
32,05/10/19 06:15:00 PM,27.014
33,05/10/19 06:30:00 PM,27.014
34,05/10/19 06:45:00 PM,26.891
35,05/10/19 07:00:00 PM,26.867
36,05/10/19 07:15:00 PM,26.891
37,05/10/19 07:30:00 PM,26.867
38,05/10/19 07:45:00 PM,26.818
39,05/10/19 08:00:00 PM,26.793
40,05/10/19 08:15:00 PM,26.769
41,05/10/19 08:30:00 PM,26.793
42,05/10/19 08:45:00 PM,26.671
43,05/10/19 09:00:00 PM,26.671
44,05/10/19 09:15:00 PM,26.671
45,05/10/19 09:30:00 PM,26.720
46,05/10/19 09:45:00 PM,26.744
47,05/10/19 10:00:00 PM,26.793
48,05/10/19 10:15:00 PM,26.744
49,05/10/19 10:30:00 PM,26.671
50,05/10/19 10:45:00 PM,26.671
51,05/10/19 11:00:00 PM,26.720
52,05/10/19 11:15:00 PM,26.720
53,05/10/19 11:30:00 PM,26.720
54,05/10/19 11:45:00 PM,26.573
55,05/11/19 12:00:00 AM,26.500
56,05/11/19 12:15:00 AM,26.524
57,05/11/19 12:30:00 AM,26.573
